"","subject","trial","item","category","supercategory","PosOr","word","letters.01","timing.01"
"330",4,10,"brokkoli","Gemüse","Lebensmittel",2,"BROKKOLI ","B",910
"331",4,11,"pfeife","Filler","Filler",4,"PFEIFE ","P",871
"332",4,12,"pelzmantel","Jacken","Kleidung",3,"MABackspaceBackspacePELZUBackspaceMANTEL ","M",1324
"333",4,13,"besen","Bauernhof","Werkzeug",4,"BESEN ","B",1513
"334",4,14,"paprika","Gemüse","Lebensmittel",3,"PAPRILBackspaceKA ","P",845
"335",4,15,"arztkittel","Jacken","Kleidung",4,"KITTEL ","K",2365
"336",4,16,"kopfhörer","Filler","Filler",5,"KOPFHÖRER ","K",846
"337",4,17,"karotte","Gemüse","Lebensmittel",4,"KAROTTE ","K",906
"338",4,18,"kapuzenpulli","Jacken","Kleidung",5,"STRICKJACKE ","S",3531
"339",4,19,"axt","Bauernhof","Werkzeug",5,"AXT ","A",1265
"340",4,20,"gurke","Gemüse","Lebensmittel",5,"GURKE ","G",2675
"341",4,21,"safe","Aufbewahrung","Möbel",1,"SBackspaceTBackspaceSBackspaceTRBackspaceBackspaceSFAEBackspaceBackspaceBackspaceAFDEBackspaceBackspaceE ","S",708
"342",4,22,"steckdose","Filler","Filler",1,"STECKDOSE ","S",927
"343",4,23,"rochen","Fische","Tiere",1,"ROCHEN ","R",1842
"344",4,24,"schublade","Aufbewahrung","Möbel",2,"SCHUBLADE ","S",869
"345",4,25,"motorrad","Strasse","Fortbewegungsmittel",1,"MORBackspaceTORRAD ","M",969
"346",4,26,"baby","Filler","Filler",2,"BABY ","B",852
"347",4,27,"delfin","Fische","Tiere",2,"DELPHIN ","D",1394
"348",4,28,"lkw","Strasse","Fortbewegungsmittel",2,"LKW ","L",929
"349",4,29,"regal","Aufbewahrung","Möbel",3,"REBackspaceEGAL ","R",877
"350",4,30,"ball","Filler","Filler",3,"BALL ","B",1286
"351",4,31,"goldfisch","Fische","Tiere",3,"FISCBackspaceBackspaceBackspaceBackspaceGOLBackspaceBackspaceBackspaceBackspaceFISCH ","F",1612
"352",4,32,"schachtel","Aufbewahrung","Möbel",4,"SCHACHTEL ","S",2143
"353",4,33,"brille","Filler","Filler",4,"BRILLE ","B",1173
"354",4,34,"kutsche","Strasse","Fortbewegungsmittel",3,"KUTZBackspaceSCHGEBackspaceBackspaceE ","K",1700
"355",4,35,"kleiderschrank","Aufbewahrung","Möbel",5,"SCHRANK ","S",1435
"356",4,36,"hai","Fische","Tiere",4,"HAI ","H",1185
"357",4,37,"bus","Strasse","Fortbewegungsmittel",4,"BUS ","B",877
"358",4,38,"spaghetti","Filler","Filler",5,"SPAGHETTI ","S",906
"359",4,39,"aal","Fische","Tiere",5,"AAL ","A",900
"360",4,40,"auto","Strasse","Fortbewegungsmittel",5,"AUTO ","A",816
"361",4,41,"ohr","Körperteile","Misc I",1,"OHR ","O",945
"362",4,42,"kekse","Süssigkeiten","Lebensmittel",1,"KEKSE ","K",1086
"363",4,43,"feile","Heimwerker","Werkzeug",1,"FEILE ","F",1181
"364",4,44,"bein","Körperteile","Misc I",2,"BEIN ","B",1784
"365",4,45,"schokolade","Süssigkeiten","Lebensmittel",2,"ASBackspaceBackspaceSCHOKOLADE ","A",1020
"366",4,46,"hammer","Heimwerker","Werkzeug",2,"HAMMER ","H",1272
"367",4,47,"fuss","Körperteile","Misc I",3,"FU?BackspaceSBackspace=Backspace?Backspace ","F",828
"368",4,48,"bonbon","Süssigkeiten","Lebensmittel",3,"BONBON ","B",1442
"369",4,49,"zange","Heimwerker","Werkzeug",3,"ZANGE ","Z",1472
"370",4,50,"arm","Körperteile","Misc I",4,"ARM ","A",814
"371",4,51,"glocke","Filler","Filler",1,"GLOCKE ","G",1175
"372",4,52,"kuchen","Süssigkeiten","Lebensmittel",4,"KUICBackspaceBackspaceCHEN ","K",1506
"373",4,53,"bohrmaschine","Heimwerker","Werkzeug",4,"BOHRMASCHINE ","B",1141
"374",4,54,"zigarette","Filler","Filler",2,"ZIGARTBackspaceETTE ","Z",1130
"375",4,55,"eis","Süssigkeiten","Lebensmittel",5,"EIS ","E",832
"376",4,56,"hand","Körperteile","Misc I",5,"HAND ","H",970
"377",4,57,"lippenstift","Filler","Filler",3,"LIPPENSTIFT ","L",1890
"378",4,58,"mikrofon","Filler","Filler",4,"MIKROFON ","M",861
"379",4,59,"schraubenzieher","Heimwerker","Werkzeug",5,"SCHRAUBENZIEHER ","S",1964
"380",4,60,"streichholz","Filler","Filler",5,"STREICHHOLZ ","S",1489
"381",4,61,"briefmarke","Filler","Filler",1,"BRIEFMARKE ","B",1354
"382",4,62,"badewanne","Filler","Filler",2,"BADEWANNE ","B",914
"383",4,63,"ameise","Insekten","Tiere",1,"AMEISE ","A",1102
"384",4,64,"glas","Trinkgefässe","Misc II",1,"GLAS ","G",1212
"385",4,65,"kopfkissen","Filler","Filler",3,"KISSE ","K",910
"386",4,66,"banane","Obst","Lebensmittel",1,"BANANE ","B",699
"387",4,67,"marienkäfer","Insekten","Tiere",2,"MARIENKÄFTBackspaceER ","M",1430
"388",4,68,"kamera","Filler","Filler",4,"KAMERA ","K",1510
"389",4,69,"birne","Obst","Lebensmittel",2,"BIRNE ","B",823
"390",4,70,"kanne","Trinkgefässe","Misc II",2,"KANNE ","K",1344
"391",4,71,"schlüssel","Filler","Filler",5,"SCHLÜSSEL ","S",864
"392",4,72,"biene","Insekten","Tiere",3,"BIENE ","B",975
"393",4,73,"trauben","Obst","Lebensmittel",3,NA,"T",1778
"394",4,74,"tasse","Trinkgefässe","Misc II",3,"BBackspaceTASSE ","B",NA
"395",4,75,"spinne","Insekten","Tiere",4,"SPINNE ","S",1219
"396",4,76,"apfel","Obst","Lebensmittel",4,"APFEL ","A",802
"397",4,77,"becher","Trinkgefässe","Misc II",4,"BECHER ","B",985
"398",4,78,"fliege","Insekten","Tiere",5,"FLIEGE ","F",1544
"399",4,79,"kirsche","Obst","Lebensmittel",5,"KIRSCHE ","K",903
"400",4,80,"flasche","Trinkgefässe","Misc II",5,"GBackspaceFLASCHE ","G",1578
"401",4,81,"lineal","Büro","Werkzeug",1,"LINEAL ","L",912
"402",4,82,"herd","Küche","Möbel",1,"HERD ","H",1293
"403",4,83,"fernglas","Filler","Filler",1,"FERNGLAD ","F",863
"404",4,84,"klammer","Büro","Werkzeug",2,"BÜROKLAMMER ","B",1360
"405",4,85,"geschirrspüler","Küche","Möbel",2,"SPBackspacePÜHLMASCHINE ","S",1223
"406",4,86,"bürste","Filler","Filler",2,"KÜRSTE ","K",2232
"407",4,87,"segelschiff","Wasser","Fortbewegungsmittel",1,"SCHIFF ","S",1231
"408",4,88,"kühlschrank","Küche","Möbel",3,"GEFRIERSCHRANK ","G",2190
"409",4,89,"ventilator","Filler","Filler",3,"VENTILATOR ","V",1802
"410",4,90,"gondel","Wasser","Fortbewegungsmittel",2,"GONDEL ","G",2567
"411",4,91,"kaffeemaschine","Küche","Möbel",4,"KAFFEEMASCHINE ","K",1104
"412",4,92,"mülleimer","Filler","Filler",4,"BBackspaceMÜLLEIMER ","B",898
"413",4,93,"bleistift","Büro","Werkzeug",3,"BLEISTIFT ","B",870
"414",4,94,"yacht","Wasser","Fortbewegungsmittel",3,"SBackspaceJBackspaceYACHT ","S",1112
"415",4,95,"mikrowelle","Küche","Möbel",5,"MIKROWELLE ","M",854
"416",4,96,"radiergummi","Büro","Werkzeug",4,"RADIERGUMMI ","R",1379
"417",4,97,"kanu","Wasser","Fortbewegungsmittel",4,"BOOT ","B",1838
"418",4,98,"kerze","Filler","Filler",5,"KERZE ","K",1971
"419",4,99,"schere","Büro","Werkzeug",5,"SCHERE ","S",1830
"420",4,100,"u-boot","Wasser","Fortbewegungsmittel",5,"U-BOOT ","U",1170
"421",4,101,"pferd","Huftiere","Tiere",1,"PFERD ","P",903
"422",4,102,"rose","Blumen","Misc II",1,"ROSE ","R",863
"423",4,103,"teppich","Filler","Filler",1,"TEPPICH ","T",1161
"424",4,104,"geige","Instrumente","Misc I",1,"GEIGE ","G",4651
"425",4,105,"kamel","Huftiere","Tiere",2,"KAMEL ","K",1195
"426",4,106,"orchidee","Blumen","Misc II",2,"PLFANZE ","P",2410
"427",4,107,"schlagzeug","Instrumente","Misc I",2,"SCHLAGZEUG ","S",1304
"428",4,108,"schaf","Huftiere","Tiere",3,"SCHAF ","S",792
"429",4,109,"cd","Filler","Filler",2,"CD ","C",1163
"430",4,110,"harfe","Instrumente","Misc I",3,"HARFE ","H",1067
"431",4,111,"käfig","Filler","Filler",3,"KÄFIG ","K",1285
"432",4,112,"tulpe","Blumen","Misc II",3,"TULPE ","T",1132
"433",4,113,"kuh","Huftiere","Tiere",4,"KUH ","K",1135
"434",4,114,"gitarre","Instrumente","Misc I",4,"GITARRE ","G",1083
"435",4,115,"sonnenblume","Blumen","Misc II",4,"SONNENBLUME ","S",909
"436",4,116,"fenster","Filler","Filler",4,"FENSTER ","F",1208
"437",4,117,"klavier","Instrumente","Misc I",5,"KLAVIER ","K",813
"438",4,118,"löwenzahn","Blumen","Misc II",5,NA,"G",4405
"439",4,119,"reh","Huftiere","Tiere",5,"REH ","R",2603
"440",4,120,"waage","Filler","Filler",5,"WAAGE ","W",1483
"441",4,121,"luftballon","Filler","Filler",1,"BALLON ","B",1533
"442",4,122,"ring","Schmuck","Kleidung",1,"RING ","R",884
"443",4,123,"schneebesen","Kochen","Werkzeug",1,"SCHNEEBESEN ","S",983
"444",4,124,"panther","Raubtiere","Tiere",1,"PANTHER ","P",1016
"445",4,125,"brosche","Schmuck","Kleidung",2,NA," ",4644
"446",4,126,"kelle","Kochen","Werkzeug",2,"KELLE ","K",2891
"447",4,127,"bär","Raubtiere","Tiere",2,"BÄT ","B",980
"448",4,128,"kassette","Filler","Filler",2,"KASSETTE ","K",999
"449",4,129,"gabel","Kochen","Werkzeug",3,"GABEL ","G",1516
"450",4,130,"leopard","Raubtiere","Tiere",3,"LEOPARD ","L",1522
"451",4,131,"puppe","Filler","Filler",3,"PUPPE ","P",1073
"452",4,132,"fächer","Filler","Filler",4,"FÄCHER ","F",1132
"453",4,133,"tiger","Raubtiere","Tiere",4,"TIGER ","T",2032
"454",4,134,"ohrring","Schmuck","Kleidung",3,"OHRRING ","O",1408
"455",4,135,"briefkasten","Filler","Filler",5,"BRIEFKASTEN ","B",2051
"456",4,136,"löffel","Kochen","Werkzeug",4,"KBackspaceBackspaceLÖFFFBackspaceEL ","K",1053
"457",4,137,"kette","Schmuck","Kleidung",4,"KETTE ","K",1299
"458",4,138,"löwe","Raubtiere","Tiere",5,"TIBackspaceBackspaceLÖWE ","T",1071
"459",4,139,"messer","Kochen","Werkzeug",5,"MESSER ","M",883
"460",4,140,"armband","Schmuck","Kleidung",5,"ARMBAND ","A",1845
"461",4,141,"strauss","Vögel","Tiere",1,"STRAUSS ","S",1516
"462",4,142,"stuhl","Sitzen","Möbel",1,"STUHL ","S",1012
"463",4,143,"pinsel","Filler","Filler",1,"FBackspacePINSEL ","F",1317
"464",4,144,"hochhaus","Gebäude","Misc II",1,"HOCHHAUS ","H",999
"465",4,145,"sessel","Sitzen","Möbel",2,"SESSEL ","S",947
"466",4,146,"schwamm","Filler","Filler",2,"SCHWAMM ","S",921
"467",4,147,"tempel","Gebäude","Misc II",2,"RUINE ","R",3975
"468",4,148,"couch","Sitzen","Möbel",3,"SOFA ","S",1050
"469",4,149,"taube","Vögel","Tiere",2,"TAUBE ","T",931
"470",4,150,"tafel","Filler","Filler",3,"TAFEL ","T",1066
"471",4,151,"schloss","Gebäude","Misc II",3,"SCHLOSS ","S",1148
"472",4,152,"ente","Vögel","Tiere",3,"ENTE ","E",1819
"473",4,153,"hocker","Sitzen","Möbel",4,"HOCHERBackspaceBackspaceBackspaceKER ","H",1121
"474",4,154,"schwert","Filler","Filler",4,"SCHWERT ","S",996
"475",4,155,"schwan","Vögel","Tiere",4,"SBackspaceBackspaceSCHWAN ","S",853
"476",4,156,"bank","Sitzen","Möbel",5,"BANK ","B",1058
"477",4,157,"kirche","Gebäude","Misc II",4,"KIRCHE ","K",1157
"478",4,158,"eule","Vögel","Tiere",5,"EULE ","E",1106
"479",4,159,"würfel","Filler","Filler",5,"WÜFBackspaceRFEL ","W",1114
"480",4,160,"burg","Gebäude","Misc II",5,"BURG ","B",1134
"481",5,1,"reh","Huftiere","Tiere",1,"ShiftrEHEnter","Shift",902
"482",5,2,"parfum","Filler","Filler",1,"ShiftpARFÜBackspaceUMEnter","Shift",1352
"483",5,3,"löwenzahn","Blumen","Misc II",1,"ShiftlÖWENZAHNEnter","Shift",1005
"484",5,4,"klavier","Instrumente","Misc I",1,"ShiftkLAVIEREnter","Shift",970
"485",5,5,"kopfkissen","Filler","Filler",2,"ShiftkOPFKISSENEnter","Shift",1170
"486",5,6,"briefkasten","Filler","Filler",3,"BRIEFKASTENEnter","B",1283
"487",5,7,"rose","Blumen","Misc II",2,"ROSEEnter","R",1004
"488",5,8,"pferd","Huftiere","Tiere",2,"PFERDEnter","P",957
"489",5,9,"würfel","Filler","Filler",4,"WÜRFELEnter","W",1009
"490",5,10,"schlagzeug","Instrumente","Misc I",2,"SCHLAGZEUGEnter","S",844
"491",5,11,"kamel","Huftiere","Tiere",3,"KAMELEnter","K",1061
"492",5,12,"orchidee","Blumen","Misc II",3,"ORCHIDEEEnter","O",1390
"493",5,13,"geige","Instrumente","Misc I",3,"GEIGEEnter","G",1077
"494",5,14,"zigarette","Filler","Filler",5,"ZIGARETTEEnter","Z",1552
"495",5,15,"schaf","Huftiere","Tiere",4,"SCHAAFEnter","S",935
"496",5,16,"tulpe","Blumen","Misc II",4,"TULPEEnter","T",1203
"497",5,17,"harfe","Instrumente","Misc I",4,"HARFEEnter","H",1820
"498",5,18,"kuh","Huftiere","Tiere",5,"KUHEnter","K",1448
"499",5,19,"sonnenblume","Blumen","Misc II",5,"SCBackspaceONNENBLUMEEnter","S",943
"500",5,20,"gitarre","Instrumente","Misc I",5,"GITARREEnter","G",1594
"501",5,21,"zange","Heimwerker","Werkzeug",1,"ZANGEEnter","Z",1343
"502",5,22,"bonbon","Süssigkeiten","Lebensmittel",1,"BONBONEnter","B",1127
"503",5,23,"cd","Filler","Filler",1,"CDEnter","C",1176
"504",5,24,"arm","Körperteile","Misc I",1,"ARMEnter","A",815
"505",5,25,"bohrmaschine","Heimwerker","Werkzeug",2,NA,NA,NA
"506",5,26,"kekse","Süssigkeiten","Lebensmittel",2,"KEKSEEnter","K",931
"507",5,27,"hand","Körperteile","Misc I",2,"HANDEnter","H",895
"508",5,28,"schraubenzieher","Heimwerker","Werkzeug",3,NA,"S",906
"509",5,29,"kuchen","Süssigkeiten","Lebensmittel",3,"KUCHENEnter","K",918
"510",5,30,"schwert","Filler","Filler",2,"ABackspaceSCHWERTEnter","A",764
"511",5,31,"feile","Heimwerker","Werkzeug",4,"REIBEEnter","R",1497
"512",5,32,"fuss","Körperteile","Misc I",3,"FUSSEnter","F",992
"513",5,33,"lippenstift","Filler","Filler",3,"LIPPENSTIFTEnter","L",1359
"514",5,34,"hammer","Heimwerker","Werkzeug",5,"HAMMEREnter","H",983
"515",5,35,"ohr","Körperteile","Misc I",4,"OHREnter","O",884
"516",5,36,"fenster","Filler","Filler",4,"FENTEREnter","F",992
"517",5,37,"eis","Süssigkeiten","Lebensmittel",4,"EISEnter","E",834
"518",5,38,"bein","Körperteile","Misc I",5,"BEINEnter","B",2239
"519",5,39,"pfeife","Filler","Filler",5,"PFEIFFEEnter","P",1751
"520",5,40,"schokolade","Süssigkeiten","Lebensmittel",5,"SCHOKOLADEEnter","S",916
"521",5,41,"schloss","Gebäude","Misc II",1,"SCHLOSSEnter","S",813
"522",5,42,"eule","Vögel","Tiere",1,"EULEEnter","E",2009
"523",5,43,"bank","Sitzen","Möbel",1,"BANKEnter","B",1007
"524",5,44,"hochhaus","Gebäude","Misc II",2,"HOCHHAUSEnter","H",2579
"525",5,45,"schwan","Vögel","Tiere",2,"SCHWANEnter","S",813
"526",5,46,"stuhl","Sitzen","Möbel",2,"STUHLEnter","S",859
"527",5,47,"kirche","Gebäude","Misc II",3,"KIRCHEEnter","K",1514
"528",5,48,"luftballon","Filler","Filler",1,"LUFTBALLONEnter","L",1486
"529",5,49,"hocker","Sitzen","Möbel",3,"HOCKEREnter","H",1257
"530",5,50,"briefmarke","Filler","Filler",2,"BRIEFMARKEEnter","B",1063
"531",5,51,"strauss","Vögel","Tiere",3,"STRAUSSEnter","S",820
"532",5,52,"couch","Sitzen","Möbel",4,"CHOBackspaceBackspaceOUCHEnter","C",1355
"533",5,53,"mülleimer","Filler","Filler",3,"MÜLLEIMEREnter","M",1010
"534",5,54,"ente","Vögel","Tiere",4,"ENTEEnter","E",935
"535",5,55,"fernglas","Filler","Filler",4,NA,"F",1515
"536",5,56,"tempel","Gebäude","Misc II",4,"EnterRUINEEnter","Enter",NA
"537",5,57,"taube","Vögel","Tiere",5,"TAUBEEnter","T",984
"538",5,58,"bürste","Filler","Filler",5,"BÜRSTEEnter","B",914
"539",5,59,"burg","Gebäude","Misc II",5,"BURGEnter","B",1654
"540",5,60,"sessel","Sitzen","Möbel",5,"SESSELEnter","S",1095
"541",5,61,"sense","Bauernhof","Werkzeug",1,"SENSEEnter","S",858
"542",5,62,"kartoffel","Gemüse","Lebensmittel",1,"KARTOGBackspaceFFELEnter","K",944
"543",5,63,"arztkittel","Jacken","Kleidung",1,NA,"A",1061
"544",5,64,"waage","Filler","Filler",1,"ITTELBackspaceBackspaceBackspaceBackspaceWABackspaceBackspaceBackspaceBackspaceWAAGEEnter","I",NA
"545",5,65,"axt","Bauernhof","Werkzeug",2,"AXTEnter","A",1180
"546",5,66,"pelzmantel","Jacken","Kleidung",2,"PELZMANTELEnter","P",1620
"547",5,67,"ampel","Filler","Filler",2,"AMPELEnter","A",745
"548",5,68,"karotte","Gemüse","Lebensmittel",2,"KAROTTEEnter","K",833
"549",5,69,"sakko","Jacken","Kleidung",3,"SAKKOEnter","S",2643
"550",5,70,"besen","Bauernhof","Werkzeug",3,"BESENEnter","B",860
"551",5,71,"gurke","Gemüse","Lebensmittel",3,"GURKEEnter","G",1065
"552",5,72,"badewanne","Filler","Filler",3,"BADEWANNEEnter","B",1325
"553",5,73,"daunenweste","Jacken","Kleidung",4,"WESTEEnter","W",1326
"554",5,74,"säge","Bauernhof","Werkzeug",4,"SÄGEEnter","S",1759
"555",5,75,"glocke","Filler","Filler",4,"GLOCKEEnter","G",1046
"556",5,76,"mikrofon","Filler","Filler",5,"MIKROFONEnter","M",1140
"557",5,77,"brokkoli","Gemüse","Lebensmittel",4,"BROKKOLIEnter","B",966
"558",5,78,"schaufel","Bauernhof","Werkzeug",5,"SCHAUFELEnter","S",851
"559",5,79,"kapuzenpulli","Jacken","Kleidung",5,"PULLIEnter","P",1866
"560",5,80,"paprika","Gemüse","Lebensmittel",5,"PAPRIKAEnter","P",1006
"561",5,81,"kutsche","Strasse","Fortbewegungsmittel",1,"KUTSCHEEnter","K",1906
"562",5,82,"regal","Aufbewahrung","Möbel",1,"REGALEnter","R",1232
"563",5,83,"goldfisch","Fische","Tiere",1,"GOLDFISCHEnter","G",1081
"564",5,84,"auto","Strasse","Fortbewegungsmittel",2,"AUTOEnter","A",799
"565",5,85,"kleiderschrank","Aufbewahrung","Möbel",2,"SCHRANKEnter","S",851
"566",5,86,"rochen","Fische","Tiere",2,"ROCHENEnter","R",996
"567",5,87,"lkw","Strasse","Fortbewegungsmittel",3,"LKWEnter","L",1043
"568",5,88,"tafel","Filler","Filler",1,"TAFFBackspaceELEnter","T",1005
"569",5,89,"delfin","Fische","Tiere",3,"DELFINEnter","D",1827
"570",5,90,"bus","Strasse","Fortbewegungsmittel",4,"BUSEnter","B",982
"571",5,91,"safe","Aufbewahrung","Möbel",3,"TRESOREnter","T",1459
"572",5,92,"hai","Fische","Tiere",4,"HAIEnter","H",1267
"573",5,93,"motorrad","Strasse","Fortbewegungsmittel",5,"MOTORRADEnter","M",1092
"574",5,94,"schachtel","Aufbewahrung","Möbel",4,"SCHACHTELEnter","S",876
"575",5,95,"streichholz","Filler","Filler",2,"STREICHHOLZEnter","S",780
"576",5,96,"aal","Fische","Tiere",5,"AALEnter","A",952
"577",5,97,"ball","Filler","Filler",3,"BALLEnter","B",919
"578",5,98,"schlüssel","Filler","Filler",4,"SCHLÜSSELEnter","S",764
"579",5,99,"schublade","Aufbewahrung","Möbel",5,"SCHUBLADEEnter","S",1601
"580",5,100,"teppich","Filler","Filler",5,"TEPPICHEnter","T",876
"581",5,101,"kaffeemaschine","Küche","Möbel",1,NA,"K",1088
"582",5,102,"radiergummi","Büro","Werkzeug",1,"SBackspaceKBackspaceRADIERGUMMIEnter","S",NA
"583",5,103,"kopfhörer","Filler","Filler",1,"KOPFHÖHREREnter","K",891
"584",5,104,"segelschiff","Wasser","Fortbewegungsmittel",1,"RBackspaceSEGELSCHIFFEnter","R",1073
"585",5,105,"herd","Küche","Möbel",2,"GBackspaceHERDEnter","G",1496
"586",5,106,"schere","Büro","Werkzeug",2,"SCHEREEnter","S",1157
"587",5,107,"gondel","Wasser","Fortbewegungsmittel",2,"GONDEÖBackspaceLEnter","G",1588
"588",5,108,"mikrowelle","Küche","Möbel",3,NA,"M",1307
"589",5,109,"lineal","Büro","Werkzeug",3,"LINEALEnter","L",1225
"590",5,110,"kanu","Wasser","Fortbewegungsmittel",3,NA,"N",2325
"591",5,111,"geschirrspüler","Küche","Möbel",4,"SPÜLMASCHINEEnter","S",1986
"592",5,112,"steckdose","Filler","Filler",2,"STECKDOSEEnter","S",800
"593",5,113,"u-boot","Wasser","Fortbewegungsmittel",4,"U-BOOTEnter","U",2535
"594",5,114,"schwamm","Filler","Filler",3,"SCHWAMMEnter","S",666
"595",5,115,"klammer","Büro","Werkzeug",4,"KLAMMEREnter","K",920
"596",5,116,"kühlschrank","Küche","Möbel",5,"KÜHLSCHRANKEnter","K",1186
"597",5,117,"ventilator","Filler","Filler",4,"VENTILATOREnter","V",1736
"598",5,118,"bleistift","Büro","Werkzeug",5,"BLEISTFBackspaceIFTEnter","B",1013
"599",5,119,"yacht","Wasser","Fortbewegungsmittel",5,"YACHTEnter","Y",1535
"600",5,120,"käfig","Filler","Filler",5,"KÄFIGEnter","K",997
"601",5,121,"marienkäfer","Insekten","Tiere",1,"MARIENKÄFEREnter","M",946
"602",5,122,"kirsche","Obst","Lebensmittel",1,"KIRSCHEEnter","K",865
"603",5,123,"becher","Trinkgefässe","Misc II",1,"BECHEREnter","B",841
"604",5,124,"kamera","Filler","Filler",1,"KAMERAEnter","K",1505
"605",5,125,"apfel","Obst","Lebensmittel",2,"APFELEnter","A",777
"606",5,126,"spinne","Insekten","Tiere",2,"SPINNEEnter","S",839
"607",5,127,"glas","Trinkgefässe","Misc II",2,"GLASEnter","G",1363
"608",5,128,"banane","Obst","Lebensmittel",3,"BABABackspaceBackspaceNANEEnter","B",851
"609",5,129,"puppe","Filler","Filler",2,"PUPPEEnter","P",1060
"610",5,130,"fliege","Insekten","Tiere",3,"FLIEGEEnter","F",1061
"611",5,131,"birne","Obst","Lebensmittel",4,"BIRNEEnter","B",1001
"612",5,132,"kassette","Filler","Filler",3,"KASETTEEnter","K",1044
"613",5,133,"tasse","Trinkgefässe","Misc II",3,"BBackspaceTASSEEnter","B",1097
"614",5,134,"ameise","Insekten","Tiere",4,"AMEISEEnter","A",926
"615",5,135,"baby","Filler","Filler",4,"BABYEnter","B",886
"616",5,136,"flasche","Trinkgefässe","Misc II",4,"FLASCHEEnter","F",1098
"617",5,137,"trauben","Obst","Lebensmittel",5,"TRAUBENEnter","T",962
"618",5,138,"biene","Insekten","Tiere",5,"BIENEEnter","B",1101
"619",5,139,"kerze","Filler","Filler",5,"KERZEEnter","K",834
"620",5,140,"kanne","Trinkgefässe","Misc II",5,"KANNEEnter","K",789
"621",5,141,"brosche","Schmuck","Kleidung",1,"BROSCHEEnter","B",1094
"622",5,142,"messer","Kochen","Werkzeug",1,"MESSEREnter","M",933
"623",5,143,"leopard","Raubtiere","Tiere",1,"LEOPARDEnter","L",828
"624",5,144,"ring","Schmuck","Kleidung",2,"RINGEnter","R",863
"625",5,145,"kelle","Kochen","Werkzeug",2,"KELLEEnter","K",1180
"626",5,146,"löwe","Raubtiere","Tiere",2,"LÖWEEnter","L",1149
"627",5,147,"spaghetti","Filler","Filler",1,"SPAGHETTIEnter","S",1043
"628",5,148,"löffel","Kochen","Werkzeug",3,"LÖFFELEnter","L",937
"629",5,149,"brille","Filler","Filler",2,"BRILLEEnter","B",1121
"630",5,150,"armband","Schmuck","Kleidung",3,"ARMREIFEnter","A",1253
"631",5,151,"fächer","Filler","Filler",3,"FÄCHEREnter","F",960
"632",5,152,"bär","Raubtiere","Tiere",3,"BÄREnter","B",1031
"633",5,153,"kette","Schmuck","Kleidung",4,"KETTEEnter","K",866
"634",5,154,"pinsel","Filler","Filler",4,"PINSELEnter","P",917
"635",5,155,"panther","Raubtiere","Tiere",4,"PANTHEREnter","P",3945
"636",5,156,"gabel","Kochen","Werkzeug",4,"GABELEnter","G",1104
"637",5,157,"ohrring","Schmuck","Kleidung",5,"OHRRINGEnter","O",987
"638",5,158,"tiger","Raubtiere","Tiere",5,"TIGEREnter","T",1239
"639",5,159,"schneebesen","Kochen","Werkzeug",5,"SCHNEEBESENEnter","S",991
"640",5,160,"schornstein","Filler","Filler",5,"SCHORNSTEINEnter","S",1167
"641",6,1,"brille","Filler","Filler",1,"BRILLE ","B",1056
"642",6,2,"regal","Aufbewahrung","Möbel",1,"REGAL ","R",997
"643",6,3,"goldfisch","Fische","Tiere",1,"FISCH ","F",1083
"644",6,4,"auto","Strasse","Fortbewegungsmittel",1,"AUTO ","A",1052
"645",6,5,"kopfhörer","Filler","Filler",2,"KOPFHÖRER ","K",1459
"646",6,6,"kleiderschrank","Aufbewahrung","Möbel",2,"SCHABackspaceRANK ","S",1626
"647",6,7,"lkw","Strasse","Fortbewegungsmittel",2,"LLWBackspaceKW ","L",1383
"648",6,8,"schwamm","Filler","Filler",3,"SCHWAMM ","S",1514
"649",6,9,"schachtel","Aufbewahrung","Möbel",3,"SCHACHTEL ","S",1140
"650",6,10,"mülleimer","Filler","Filler",4,"MÜLLEIMER ","M",1257
"651",6,11,"delfin","Fische","Tiere",2,"DELFIN ","D",1101
"652",6,12,"bus","Strasse","Fortbewegungsmittel",3,"BUS ","B",1006
"653",6,13,"lippenstift","Filler","Filler",5,"LIPPENSTIFT ","L",1157
"654",6,14,"hai","Fische","Tiere",3,"MBackspaceHAI ","M",1580
"655",6,15,"kutsche","Strasse","Fortbewegungsmittel",4,"KUTSCHE ","K",1630
